"Bacteria_Antibiotic","ECOFF","distributions","observations","resistance_freq","best_model","unimodalBIC","bimodalBIC","prob_best","peaks","prop_overlap","diptest","diptest_pval","foldingtest","foldingtest_pval","criticalbandwidth","criticalbandwidth_pval","excessmass","excessmass_pval"
"Enterobacter cloacae_Minocycline",16,5,799,0.0725907384230288,"Bimodal",2670.18629212436,2503.03870813227,5.06247981233784e-37,"2 Peaks",0.167935526881479,0.00931635378118025,0.958445916082461,1.51844163034761,0.0001220703125,0.431793212890625,0.322,0.0186327075623605,0.226
"Escherichia coli_Minocycline",4,6,1498,0.184245660881175,"Bimodal",5847.3209279597,5349.29594976677,7.16555873851291e-109,"2 Peaks",0.115181801144345,0.010746207067673,0.307251036308281,1.05447733543675,0.0495760860493078,0.758338928222656,0.002,0.0214924141353459,0
"Haemophilus influenzae_Minocycline",1,11,3978,0.018350930115636,"Bimodal",10188.6449526282,9980.6716078436,6.90497306047585e-46,"1 Peak",0.784258308956063,0.00633294470105387,0.385732336490121,1.54825939239401,0.0001220703125,0.281562805175781,0.778,0.0126658894021077,0.002
"Klebsiella aerogenes_Minocycline",16,5,110,0.0454545454545455,"Bimodal",344.459974533972,317.096766391777,1.14328459529777e-06,"1 Peak",0.537884891808882,0.028272686572414,0.809150533137617,1.83803059238059,0.0001220703125,0.79693603515625,0.28,0.056545373144828,0.272
"Klebsiella oxytoca_Minocycline",8,6,290,0.0275862068965517,"Bimodal",878.489671271653,802.456409521818,3.08735799069954e-17,"1 Peak",0.414896638275504,0.0238656280117277,0.305868763428444,1.50279544398957,0.0001220703125,0.444244384765625,0.674,0.0477312560234554,0.02
"Klebsiella pneumoniae_Minocycline",8,6,938,0.132196162046908,"Bimodal",3437.52175900103,3183.78016320211,7.95632578269256e-56,"2 Peaks",0.136709748427065,0.0110568085065856,0.668392661086372,1.2873629459443,0.0001220703125,0.503150939941406,0.298,0.0221136170131711,0.016
"Stenotrophomonas maltophilia_Minocycline",1,5,138,0.0072463768115942,"Unimodal",388.626542545205,393.018599073719,0.100107719710865,"2 Peaks",1,0.0204776262121761,0.980303982228442,1.38589629111722,0.0001220703125,0.242530822753906,0.934,0.0409552524243521,0.85
"Streptococcus agalactiae_Minocycline",0.5,5,338,0.813609467455621,"Bimodal",1696.92350438967,1120.42994130991,6.5465629886521e-126,"2 Peaks",0.00117979196475621,0.0415083300692626,0.00026836013863718,0.300880339259507,0.0001220703125,2.22192573547363,0,0.0830166601385252,0
"Streptococcus pneumoniae_Minocycline",0.5,9,4062,0.0832102412604628,"Bimodal",17434.2107005139,12885.8936715568,0,"2 Peaks",0.0836832561409987,0.0107882928781387,0.00296632381098239,0.818835631766944,0.0001220703125,1.73200988769531,0,0.0215765850163724,0
"Streptococcus pyogenes_Minocycline",0.5,5,403,0.176178660049628,"Bimodal",1959.7853307131,1613.78050191744,7.34524136130376e-76,"2 Peaks",0.00914770659141735,0.0243835986266082,0.0963302119542874,0.686355311729156,0.0001220703125,1.86554718017578,0,0.0487671972532165,0
"Bacteroides fragilis_Moxifloxacin",2,7,2238,0.132707774798928,"Bimodal",9114.29486204809,8539.25120285359,1.3516242629903e-125,"1 Peak",0.293534508313069,0.00611756754938437,0.900993214765624,1.35618237604741,0.0001220703125,0.309242248535156,0.93,0.0122351350987687,0.038
"Clostridioides difficile_Moxifloxacin",4,16,5225,0.42755980861244,"Bimodal",25364.6914534683,19205.5156861533,0,"2 Peaks",0.000572740773885237,0.12170962815707,0,0.324169638940023,0.0001220703125,2.13997459411621,0,0.243419239015516,0
"Enterococcus faecalis_Moxifloxacin",1,9,6811,0.341653208045808,"Bimodal",33311.9802838838,27953.5064657586,0,"2 Peaks",0.0561883294491874,0.0784100533838726,0,0.866869225378507,0.0001220703125,1.69000244140625,0,0.156820107819817,0
"Escherichia coli_Moxifloxacin",0.25,7,3219,0.282385834109972,"Bimodal",17642.7714391992,13504.9283601976,0,"2 Peaks",0.0296600827553292,0.0444108510346679,0,0.427903363507142,0.0001220703125,2.63227081298828,0,0.0888217020693359,0
"Haemophilus influenzae_Moxifloxacin",0.125,18,14177,0.00521972208506736,"Bimodal",35647.777245757,33367.7259476373,0,"1 Peak",0.65404516597787,0.00230729189251621,0.948835127885814,2.23614997329223,0.0001220703125,0.690788269042969,0.722,0.00461458439458513,0.032
"Klebsiella pneumoniae_Moxifloxacin",0.25,7,4257,0.263096077049565,"Bimodal",19219.9870448423,16767.4048314585,0,"2 Peaks",0.241708267527565,0.00460422122144084,0.862358865174848,1.173395540941,0.0001220703125,0.631317138671875,0.084,0.00920844244288169,0.01
"Moraxella catarrhalis_Moxifloxacin",0.25,11,4206,0.00332857822158821,"Bimodal",9419.23926797536,8936.96320286846,1.88400948553326e-105,"1 Peak",0.545032974500865,0.00544146792395873,0.614399536542708,1.95059136347841,0.0001220703125,0.566719055175781,0.516,0.0108829240058952,0.002
"Morganella morganii_Moxifloxacin",0.5,8,785,0.155414012738853,"Bimodal",3530.45368747348,2858.96569434449,1.54253476192733e-146,"2 Peaks",0.0455253400173742,0.0176295687790972,0.0974441328288048,0.792822752438204,0.0001220703125,1.45341491699219,0.01,0.0352591375581944,0
"Neisseria gonorrhoeae_Moxifloxacin",0.032,6,1558,0.275353016688062,"Bimodal",8656.44169995683,7201.35313885796,1.07530981717652e-316,"2 Peaks",0.00350126633718139,0.0435625599712001,0,0.549311041852238,0.0001220703125,2.65811157226562,0,0.0871251199424002,0
"Proteus mirabilis_Moxifloxacin",1,10,3374,0.120331950207469,"Bimodal",13667.4940545143,11500.6022911114,0,"2 Peaks",0.0471777606517849,0.014091236829665,0.000109342442616733,1.07415372224233,0.000244140625,1.14461517333984,0.002,0.0281824736593301,0
"Proteus vulgaris_Moxifloxacin",1,8,798,0.0388471177944862,"Bimodal",2815.26116384372,2614.89989290417,3.10529469891149e-44,"1 Peak",0.502640498150517,0.0124260289610802,0.598353869924509,1.96131590276143,0.0001220703125,0.825431823730469,0.486,0.0248520579221605,0.024
"Pseudomonas aeruginosa_Moxifloxacin",4,9,6329,0.267340812134618,"Bimodal",29378.1585133091,27741.2882845804,0,"2 Peaks",0.0622341586983604,0.0154021756822487,0,1.2527697565461,0.0001220703125,1.14936065673828,0,0.0308043520824417,0
"Staphylococcus aureus_Moxifloxacin",0.25,11,16490,0.166282595512432,"Bimodal",76425.5991147361,56531.6110231019,0,"2 Peaks",0.00633976319610022,0.0263284416609603,0,0.522929998181762,0.0001220703125,1.77561950683594,0,0.0526568835170654,0
"Staphylococcus epidermidis_Moxifloxacin",0.25,5,9694,0.631627811017124,"Bimodal",47958.9498458417,45391.3601015189,0,"2 Peaks",0.183614783766042,0.0599753289929516,0,1.6932965827221,0.0001220703125,1.85575103759766,0,0.11995065736893,0
"Streptococcus agalactiae_Moxifloxacin",0.5,15,1147,0.189189189189189,"Bimodal",6660.92901829091,3766.87933279724,0,"2 Peaks",1.89407337978755e-19,0.0764385301429282,0,0.164553453619721,0.0001220703125,3.64250946044922,0.002,0.152877060285856,0
"Streptococcus anginosus_Moxifloxacin",0.5,5,265,0.00377358490566038,"Bimodal",727.982701556233,717.606100433133,0.0055505040977003,"1 Peak",0.641700209436692,0.0190299992810249,0.778711219335648,1.62274863729048,0.0001220703125,0.487220764160156,0.332,0.0380599985620498,0.162
"Streptococcus bovis_Moxifloxacin",0.5,6,104,0.0288461538461538,"Bimodal",334.074767981786,315.590206930869,9.68470742917058e-05,"1 Peak",0.594406197040708,0.027744473143323,0.863891428392913,2.13510654806113,0.0001220703125,0.775215148925781,0.646,0.0554889462866459,0.406
"Streptococcus constellatus_Moxifloxacin",0.5,6,366,0.0163934426229508,"Unimodal",1088.82105823892,1091.73986174487,0.188558842589942,"1 Peak",1,0.0168860196774881,0.721567783916909,1.67547034366035,0.0001220703125,0.465950012207031,0.426,0.0337720393549763,0.13
"Streptococcus mitis_Moxifloxacin",0.5,6,283,0.0247349823321555,"Bimodal",893.805914017594,810.054278598325,6.50973700802825e-19,"1 Peak",0.563780425673158,0.0148875895321132,0.971541491873396,2.31568511749709,0.0001220703125,1.06864166259766,0.228,0.0297751790642265,0.534
"Streptococcus pneumoniae_Moxifloxacin",0.5,26,26846,0.0167622737093049,"Bimodal",92886.8224101943,62373.3489831045,0,"2 Peaks",0.199466924631494,0.00369905058243514,0.0169068961411287,1.47683414094609,0.0001220703125,2.7321949005127,0,0.00739810116544154,0
"Streptococcus pyogenes_Moxifloxacin",0.5,15,5681,0.0438303115648653,"Bimodal",26624.513311681,14604.0061674023,0,"2 Peaks",1.00012065891865e-28,0.0189559299797417,0,0.379135499918774,0.0001220703125,3.20659255981445,0.002,0.037911860020203,0
"Streptococcus salivarius_Moxifloxacin",0.5,5,118,0.00847457627118644,"Unimodal",378.460072794775,386.428421591703,0.0182678756243311,"1 Peak",1,0.0281752510451956,0.765357320898187,1.61517038567746,0.0001220703125,0.514404296875,0.214,0.0563505020903913,0.232
"Staphylococcus aureus_Mupirocin",1,14,13234,0.0789632764092489,"Bimodal",62108.0003020753,42305.6606790366,0,"2 Peaks",0.0505610716076616,0.0120399800763153,0,0.736791607024791,0.0001220703125,2.33481597900391,0,0.0240799601593334,0
"Campylobacter coli_Nalidixic acid ",16,48,5767,0.222472689439917,"Bimodal",24236.5878795225,20285.5910266522,0,"2 Peaks",0.0240451617068606,0.0243741443693474,0,0.736738970623262,0.0001220703125,1.20140075683594,0.002,0.0487482871217382,0
"Campylobacter jejuni_Nalidixic acid ",16,38,6074,0.188508396443859,"Bimodal",29649.054849557,25646.1016632413,0,"2 Peaks",0.00796593265413702,0.0341381636825254,0,0.946371341180831,0.000310665907969305,1.79499053955078,0.002,0.0682763277677434,0
"Escherichia coli_Nalidixic acid ",8,10,39317,0.0479182033217183,"Bimodal",130424.970902725,99409.9334745973,0,"2 Peaks",0.00416268442451053,0.00946114709743287,0,1.39586878015045,0.0001220703125,1.17633819580078,0,0.01892229420064,0
"Salmonella enterica_Nalidixic acid ",8,10,42100,0.0221852731591449,"Bimodal",112367.370053884,91806.0310454124,0,"2 Peaks",0.0551301553972959,0.00156574611975248,0.787895274587363,2.26719356362023,0.0001220703125,1.01739501953125,0,0.0031314922996723,0
"Campylobacter coli_Neomycin",4,11,898,0.0089086859688196,"Bimodal",2177.39000098028,2025.6537993976,1.12435245846624e-33,"2 Peaks",0.304507871387488,0.0115361206248652,0.629837944910661,2.19902193686332,0.0001220703125,0.697166442871094,0.494,0.0230722412497304,0.026
"Escherichia coli_Neomycin",8,15,3946,0.0532184490623416,"Bimodal",13902.3172138846,11907.9120498054,0,"2 Peaks",0.0942919021404227,0.00542238882953733,0.677633986606989,1.65891558038476,0.0001220703125,0.871002197265625,0,0.0108447774343083,0.008
"Mannheimia haemolytica_Neomycin",16,12,541,0.0536044362292052,"Bimodal",1533.13961192341,1453.10946214051,4.18479108374727e-18,"1 Peak",0.657469187312142,0.0131099768744995,0.820366142717684,1.93599451741834,0.0001220703125,0.629302978515625,0.414,0.0262199537489991,0.16
"Pasteurella multocida_Neomycin",16,7,330,0.0848484848484849,"Bimodal",1047.62796347307,954.577830363736,6.22902860322777e-21,"2 Peaks",0.0345505970359928,0.0160057290057999,0.864727666859163,1.76813662442658,0.0001220703125,0.698234558105469,0.104,0.0320114580115997,0.212
"Salmonella enterica_Neomycin",4,7,8892,0.00843454790823212,"Bimodal",20618.2337184703,14602.0289762016,0,"1 Peak",0.402370429980756,0.00343465364963089,0.767582532467496,2.20595748458502,0.0001220703125,1.34447479248047,0.006,0.00686930322616556,0.008
"Staphylococcus hyicus_Neomycin",1,5,136,0.0294117647058824,"Unimodal",404.745644870587,413.99909359372,0.00969191209492146,"1 Peak",1,0.02775880768678,0.680313907976825,1.58311894807512,0.0001220703125,0.320320129394531,0.686,0.0555176153735599,0.12
"Staphylococcus pseudintermedius_Neomycin",1,7,328,0.356707317073171,"Bimodal",1242.89789313577,914.291930342707,4.40678456103986e-72,"2 Peaks",0.0014734392707599,0.106401070832766,0,0.487860459044226,0.0001220703125,1.14862060546875,0.004,0.212802141665532,0
"Pseudomonas aeruginosa_Netilmicin",8,5,863,0.139049826187717,"Bimodal",3974.29383945332,3481.9445890539,1.2238232262412e-107,"2 Peaks",0.00454824945723185,0.0198298671114507,0.0207798820757111,1.3193976908602,0.0001220703125,1.67876434326172,0,0.0396597342229013,0
"Escherichia coli_Nitrofurantoin",64,10,4000,0.0055,"Bimodal",10414.8346903706,10202.4640838482,7.66141053310304e-47,"1 Peak",0.812246438491839,0.00630902997980441,0.387476028772447,1.78874161432384,0.0001220703125,0.312530517578125,0.476,0.0126179996688125,0
"Staphylococcus aureus_Norvancomycin",1,5,600,0.00166666666666667,"Bimodal",787.459372167144,720.705183882528,3.19530406591824e-15,"1 Peak",0.683605926632809,0.012826768489919,0.780944802463612,1.78130924080672,0.0001220703125,0.21258544921875,0.194,0.025653536979838,0.162
"Staphylococcus hominis_Norvancomycin",1,5,199,0.0150753768844221,"Unimodal",472.593975335224,483.400984720997,0.00448061316789645,"1 Peak",1,0.0202870603229129,0.87408403415071,1.57595350413206,0.0001220703125,0.310249328613281,0.256,0.0405741206458258,0.334
"Escherichia coli_Ofloxacin",0.25,5,3680,0.219565217391304,"Bimodal",18530.3332626032,13539.804245252,0,"2 Peaks",0.0730053874641997,0.0254929602353413,0,0.587013821792901,0.0001220703125,2.15121269226074,0,0.0509859202034325,0
"Haemophilus influenzae_Ofloxacin",0.064,6,3762,0.00531632110579479,"Bimodal",5643.23198943272,4866.02174907041,1.70192597258865e-169,"1 Peak",0.601977930664765,0.00558365772060757,0.667353151861587,2.12688749784652,0.0001220703125,0.76092529296875,0.422,0.0111671770183476,0.016
"Proteus mirabilis_Ofloxacin",0.5,5,1042,0.0652591170825336,"Bimodal",3924.57364974299,2912.3432074666,1.57380982585342e-220,"2 Peaks",0.216390116833807,0.00965658678543089,0.80436002155656,1.19277982410784,0.0001220703125,1.16506958007812,0.264,0.0193131735708618,0.044
"Pseudomonas aeruginosa_Ofloxacin",2,8,2163,0.281091077207582,"Bimodal",9568.80136415702,8934.9728479492,2.32212967801048e-138,"2 Peaks",0.166105197990969,0.013011280612832,0.0155125897199718,1.10502820542497,0.0001220703125,1.00732421875,0.004,0.0260225612256641,0
"Streptococcus pneumoniae_Ofloxacin",4,7,4512,0.00576241134751773,"Bimodal",9129.73216723803,8319.68526058813,1.26051837110933e-176,"1 Peak",0.516269394846374,0.00372109777643963,0.984220238022079,1.97105230722231,0.0001220703125,0.526878356933594,0.126,0.00744219736969957,0.178
"Enterococcus faecalis_Omadacycline",0.5,7,12268,0.00864036517769808,"Bimodal",38615.366885114,38214.0577275472,7.19156923295212e-88,"1 Peak",0.497769832757279,0.00192819865443515,0.994381743159697,1.29376753229411,0.0001220703125,0.270332336425781,0.586,0.00385639792473263,0.548
"Enterococcus faecium_Omadacycline",0.25,9,6826,0.0354526809258717,"Bimodal",19712.2000320835,18845.7502863835,7.12571253359236e-189,"1 Peak",0.551107384633305,0.00299340343914855,0.987103324247956,1.52466547456903,0.0001220703125,0.545272827148438,0.296,0.0059868068782971,0.128
"Escherichia coli_Omadacycline",4,6,20147,0.0116642676328982,"Bimodal",64257.3883228942,59745.3520361155,0,"2 Peaks",4.88387294821782e-05,0.00355320183498656,0.0962346647809487,1.95943234512389,0.0001220703125,1.18790435791016,0.002,0.00710640367138152,0
"Klebsiella pneumoniae_Omadacycline",8,6,10689,0.140424735709608,"Bimodal",44632.1251749984,34055.9013497017,0,"2 Peaks",0.000120089801743393,0.046774701557306,0,0.860303271945426,0.0001220703125,1.43138122558594,0,0.0935494028113503,0
"Staphylococcus aureus_Omadacycline",0.5,10,66402,0.0200144573958616,"Bimodal",179877.192246965,172476.521309711,0,"1 Peak",0.700354720494127,0.00113337185321851,0.904625893148407,1.64611098558741,0.0001220703125,0.230735778808594,0.208,NA,NA
"Streptococcus pneumoniae_Omadacycline",0.25,11,24273,0.00317224900094755,"Bimodal",56004.181889693,54362.4815838122,0,"1 Peak",0.670783499814322,0.00181033122545073,0.930255718908785,1.68711215549898,0.0001220703125,0.234260559082031,0.284,0.00362066083715621,0.014
"Streptococcus pyogenes_Omadacycline",0.25,6,3224,0.00155086848635236,"Bimodal",6708.82663141261,6577.77200866216,3.4821722945149e-29,"1 Peak",0.481703649059285,0.00843423166872816,0.139646455352837,1.72295233772448,0.0001220703125,0.275955200195312,0.368,0.0168683863790262,0
"Staphylococcus aureus_Oritavancin (with P80)",0.125,20,68756,0.0144714643085694,"Bimodal",194187.944186831,191865.082626727,0,"1 Peak",0.714462814060559,0.00143218507730172,0.514814177411226,1.59361475725526,0.0001220703125,0.345649719238281,0.842,NA,NA
"Staphylococcus aureus_Oxacillin",2,21,26328,0.26671224551808,"Bimodal",123388.676447548,108478.617370095,0,"2 Peaks",0.264823464464894,0.0325004992864447,0,1.26579049141171,0.0001220703125,1.18132019042969,0,0.0650009987869859,0
"Staphylococcus coagulase negative_Oxacillin",1,8,5801,0.650922254783658,"Bimodal",28560.1441358458,27964.7136904312,5.05733356991504e-130,"2 Peaks",0.542006415593599,0.035815952461289,0,1.90772943216216,0.0001220703125,1.43986511230469,0,0.0716319004300442,0
"Staphylococcus epidermidis_Oxacillin",1,10,7644,0.711538461538462,"Bimodal",36061.8022595906,33938.7380301902,0,"2 Peaks",0.0718805479441499,0.0436350886537773,0,1.17770951629773,0.0001220703125,1.30434417724609,0,0.0872701773075546,0
"Neisseria meningitidis_Phenoxymethylpenicillin",1,10,553,0.0162748643761302,"Bimodal",1778.90471064505,1758.80368443595,4.3161732924182e-05,"1 Peak",0.789381230309025,0.01232973689938,0.880904747180606,1.76712398468616,0.0001220703125,0.341995239257812,0.738,0.02465947379876,0.12
"Bacteroides fragilis_Piperacillin-tazobactam",1,5,1908,0.332285115303983,"Bimodal",9069.42135506596,8758.65868390871,3.30174377300154e-68,"2 Peaks",0.484626525213096,0.00767316754685916,0.698878201895578,1.29096877574334,0.0001220703125,0.88824462890625,0.096,0.0153463350937183,0.028
"Bacteroides fragilis group_Piperacillin-tazobactam",1,7,3498,0.512292738707833,"Bimodal",17755.3743115669,17491.4775314944,4.96069254703383e-58,"2 Peaks",0.651089691331951,0.0168733727717396,0,1.24136708573937,0.0001220703125,1.32327270507812,0,0.0337467455434792,0
"Citrobacter freundii_Piperacillin-tazobactam",8,6,2151,0.289632728963273,"Bimodal",9970.38091489397,8972.73170270957,2.30794862186095e-217,"2 Peaks",0.173471842743769,0.00620279018600692,0.905621757815613,0.876860491013886,0.0001220703125,0.960624694824219,0.026,0.0124055803720138,0.088
"Clostridioides difficile_Piperacillin-tazobactam",32,5,3089,0.000647458724506313,"Unimodal",9132.31446732798,9151.03055846476,8.62610984014079e-05,"1 Peak",1,0.00447089125821262,0.984842466712832,1.47470427270872,0.0001220703125,0.22308349609375,0.306,0.00894178251642524,0.228
"Enterobacter cloacae_Piperacillin-tazobactam",8,59,12370,0.266531932093775,"Bimodal",58070.5051283769,53561.204476609,0,"2 Peaks",0.0820046574626993,0.0122221838614286,0,0.938233956108722,0.0001220703125,1.25830078125,0,0.024444365240089,0
"Enterococcus faecalis_Piperacillin-tazobactam",16,10,7704,0.0342679127725857,"Bimodal",24845.9806646846,22248.3229982159,0,"1 Peak",0.56047948931151,0.00295473569147142,0.973421108872278,2.16119192408949,0.0001220703125,0.639427185058594,0.668,0.00590946889368998,0.086
